t,price_usd_close,rhodl_ratio,sopr,sopr_adjusted,sopr_more_155,cdd90_age_adjusted,cdd90_account_based_age_adjusted,reserve_risk,marketcap_thermocap_ratio,nvt_entity_adjusted,puell_multiple,lth_net_change,net_unrealized_profit_loss,realized_profits_to_value_ratio,dormancy_flow,mvrv_z_score,profit_relative,mvrv_more_155,mvrv_less_155,transfers_volume_exchanges_net,current_adjusted,stock_to_flow_deflection,cdd,current,lth_sum,futures_funding_rate_perpetual,supply_balance_less_0001,supply_balance_0001_001,supply_balance_001_01,supply_balance_01_1,supply_balance_1_10,supply_balance_10_100,supply_balance_100_1k,supply_balance_1k_10k,supply_balance_10k_100k,supply_balance_more_100k,active_count,new_count,price_realized_usd,futures_annualized_basis_3m,balance_exchanges,revenue_sum,revenue_from_fees,volume_mined_sum,transfers_volume_miners_to_exchanges,sopr_less_155,illiquid_sum,liquid_sum,highly_liquid_sum,futures_open_interest_crypto_margin_sum,futures_open_interest_cash_margin_sum,futures_open_interest_crypto_margin_relative,futures_estimated_leverage_ratio,active_1y_2y,active_5y_7y,hash_rate_mean,difficulty_latest,channel_size_mean,channel_size_median,network_capacity_sum,channels_count,nodes_count,non_zero_count,count,amer_30d_price_change,apac_30d_price_change,emea_30d_price_change,nupl_less_155,nupl_more_155,active_more_1y_percent,active_more_2y_percent,active_more_3y_percent,active_more_5y_percent,liveliness,active_count,net_realized_profit_loss,options_25delta_skew_1_month,balance_miners_sum
2022-03-25,44383.25713,1310.243658,1.01249141,1.068897641,3.471879953,188725.7456,237325.5718,0.002504629838,1.15E-06,134.4831641,1.017677534,40798.22977,0.4603470393,0.005563565162,251837.951,1.504699694,0.7899149514,2.235023506,0.9618270522,1536.182454,15606661.56,0.4058726977,57179119.66,18993887.5,13487583.79,1.26E-05,3243.843463,26999.74576,164606.277,723447.8463,1654473.136,3004126.822,3205007.05,3821898.594,1718827.054,4671228.176,1076490,119175,24371.29823,0.05210824255,2774869.669,987.9088354,0.01306682862,975,122.2812354,1.009023985,14138649.65,1369864.883,3485344.013,112675.1705,138914.4443,0.4478530268,0.2114695126,3458548.077,636115.1195,2.10E+20,1.18E+23,0.04183052065,0.01,3561.408698,85139,20167,40923485,290563,4617.816807,-1193.333683,3547.998849,-0.03968795397,0.5525774125,0.6283557813,0.4462683557,0.3800462447,0.2284824541,0.6155625035,312657,2308721231,0.01807911826,1834515.741
2022-03-26,44521.22391,1287.503076,1.000619396,1.005208698,1.145385269,188499.001,237044.7052,0.002507083751,1.15E-06,135.1232103,1.053957373,51605.01545,0.4618848531,0.0004487917172,252657.6211,1.516961331,0.7984712878,2.236454047,0.9674052174,-2758.673943,15608067.66,0.4081268997,5563406.139,18994893.75,13497604.19,-6.28E-06,3245.264272,27004.42949,164645.1392,723709.3627,1655122.466,3003782.389,3204345.639,3822005.689,1721889.283,4669115.134,830300,91462,24377.15607,0.05056763277,2772109.197,1014.435598,0.008069115688,1006.25,103.0369152,1.003043577,14142222.35,1370230.582,3482411.861,114030.549,138247.6549,0.4520031745,0.212358169,3467843.523,636532.4334,2.20E+20,1.18E+23,0.04191020855,0.01,3562.451547,85002,19918,40990588,230870,2247.747633,890.2451904,3081.735792,-0.0336929986,0.5528636051,0.6288603154,0.4462931703,0.3800219236,0.2284711363,0.6154523613,246250,91110947.35,0.01821038881,1834580.045
2022-03-27,46823.67176,1280.411359,1.00253812,1.017577712,1.412064202,187943.2537,236468.2915,0.002533264776,1.21E-06,137.7995627,0.8678370475,67046.44871,0.487897294,0.0009530556494,266399.9098,1.684459914,0.8180737127,2.348155292,1.015286575,-4081.48045,15608837.85,0.4280091013,2808261.063,18995712.5,13508393.48,7.17E-05,3246.444436,27012.08578,164705.7428,723891.0816,1655025.028,3004402.807,3202481.218,3827366.059,1723366.168,4664186.91,811585,89135,24397.73626,0.05139026237,2768026.112,826.226993,0.009049562691,818.75,112.7480168,1.015583439,14144214.82,1370203.591,3481265.133,109730.7776,137637.8614,0.4435921144,0.209293081,3489690.113,657136.994,1.79E+20,1.18E+23,0.04198305661,0.01,3571.876473,85079,19919,41038474,218071,3931.904495,618.586313,3024.406417,0.01505641426,0.5741337878,0.6303432879,0.4466339318,0.3800690826,0.22954854,0.6153349149,241177,374145977.6,0.007308539099,1834527.214
2022-03-28,47063.11401,1443.330362,1.006982454,1.038599431,1.451422072,188356.8853,237369.0848,0.002660458102,1.21E-06,144.6964463,1.111019046,62817.41993,0.4887033797,0.003752377809,268339.8011,1.70805911,0.7987386101,2.35361932,1.020191117,-2066.534965,15544046.08,0.4317411645,7410482.511,18996706.25,13507877.01,2.98E-05,3247.950496,27021.62378,164763.2893,723936.9785,1655336.826,3003472.936,3208934.7,3825942.035,1722972.895,4661048.06,1044765,118798,24480.88007,0.05089522269,2765957.396,1004.565168,0.01076601943,993.75,192.2487254,1.036010797,14154372.61,1370663.367,3471641.319,111883.3577,133775.7358,0.4554415473,0.2063378956,3490974.782,657195.7607,2.17E+20,1.18E+23,0.04218704334,0.01,3593.154856,85172,19928,41013802,293145,3282.443254,1519.329726,3311.599106,0.01979150479,0.5751224544,0.6304185751,0.4466512032,0.3801095159,0.2295444142,0.6152922526,315999,1556685431,0.02932897454,1834463.275
2022-03-29,47488.16708,1494.673456,1.004336156,1.03117455,3.242468438,194138.5049,243251.2342,0.002670027801,1.22E-06,145.6050056,1.060952774,51583.42868,0.4922234212,0.002432035565,269241.7613,1.723355946,0.810926997,2.361728302,1.025332018,-2970.382315,15548414.94,0.4341525451,36606389.38,18997650,13499627.13,3.07E-05,3248.964032,27033.53294,164852.309,724308.6974,1655353.91,3014382.251,3204740.487,3820945.13,1721805.787,4660949.977,961641,116456,24530.10424,0.05273004524,2762984.922,953.709339,0.01044274035,943.75,135.7990608,1.010823139,14154100.9,1375702.731,3467817.417,109914.7386,134121.6671,0.4504030384,0.2049892909,3498093.225,657611.441,2.07E+20,1.18E+23,0.04225734671,0.01,3602.269777,85246,19937,41057783,286789,4770.046444,1966.48448,3022.430313,0.02470616122,0.5765812692,0.6302104847,0.4460775406,0.3795256046,0.2289863954,0.6156939618,306957,913135104,0.04680343595,1834256.474
2022-03-30,47098.90303,1507.741831,1.001759825,1.008945141,1.184884374,192528.059,241737.2481,0.00264762321,1.21E-06,144.9990946,0.9427560254,61345.57706,0.4876569539,0.001170473912,267527.2845,1.693323056,0.7981967026,2.339104847,1.017198097,-14058.45331,15548887.64,0.4304333472,4121856.99,18998493.75,13508567.41,6.73E-05,3249.710507,27044.22933,164950.9505,724503.6252,1655886.207,3014115.029,3203770.219,3812245.202,1747639.313,4645060.308,945205,110457,24547.18199,0.05342861073,2748924.448,854.9227141,0.01306868316,843.75,128.7336184,1.007949295,14152134.76,1383868.757,3462461.277,110045.8775,133842.4577,0.4512141894,0.2059035164,3507799.051,657705.196,1.85E+20,1.18E+23,0.04249012068,0.01,3621.263025,85226,19928,41077057,272729,1246.043275,1427.807626,1235.645319,0.01690732363,0.5724860297,0.6307775298,0.4461418899,0.3795304274,0.2289991367,0.6156017873,293981,305308583.2,0.0510280413,1834276.228
2022-03-31,45558.26359,1511.507904,0.9996680421,0.9997102412,1.212174067,190217.129,240764.9784,0.002611386509,1.17E-06,144.793817,0.9542261871,67051.04089,0.4703794111,0.001058382739,259254.622,1.564200684,0.773820733,2.251942132,0.9820362584,-3132.064576,15549372.61,0.4142616085,7525326.729,18999356.25,13508571.75,2.49E-05,3251.533057,27060.70916,165096.124,724894.4674,1656152.363,3013716.407,3206602.174,3812901.344,1745233.083,4644419.091,978678,118263,24545.00184,0.05067391206,2745789.55,879.0989538,0.01888178092,862.5,160.055889,0.9968433356,14153160.02,1385163.386,3461003.889,113105.943,133303.5883,0.4590161039,0.2067747464,3510829.719,657684.8159,1.94E+20,1.23E+23,0.04268198372,0.01,3639.87689,85279,19935,41140974,279072,-295.2437491,1304.603152,56.42820237,-0.01829234044,0.5559388558,0.6309497789,0.4461630066,0.3795635192,0.2290076249,0.615560193,304948,-60528109.39,0.04706737096,1834479.2
2022-04-01,46259.21355,1437.638809,1.002336958,1.008463045,1.448402177,190328.0148,241222.5416,0.002544105734,1.19E-06,139.9472312,0.9506791267,67609.72618,0.4779590904,0.001554273774,264280.2814,1.624851105,0.7867992934,2.292227374,0.9997120864,-2330.947201,15549883.19,0.4217850626,6372993.338,19000237.5,13512368.15,6.35E-06,3253.412598,27079.76118,165254.4955,725273.3478,1655947.534,3013461.556,3208189.624,3816009.262,1744995.414,4640744.138,1067806,117544,24565.21253,0.05278547535,2743455.406,900.8786474,0.02178833683,881.25,189.5161885,1.005340765,14164684.19,1380731.809,3454792.544,111202.7771,128428.8853,0.4640571116,0.2012260882,3522080.226,658750.7032,2.00E+20,1.23E+23,0.04281138454,0.01,3646.545301,85177,19937,41158789,283964,292.4178277,927.4063945,1126.489019,-0.0002879965249,0.5637431036,0.6315160537,0.4461457273,0.3797072393,0.2290728064,0.6155009837,308991,365546481.9,0.03903415555,1833348.024
2022-04-02,45892.87698,1430.993775,1.000393539,1.003531819,1.011594367,190569.7603,241624.0423,0.002588912095,1.18E-06,142.4102711,0.929908105,78277.0149,0.4736841846,0.0005921735924,262885.5014,1.602121693,0.7784871314,2.274831391,0.9942731686,-214.304326,15550619.55,0.4189991007,3219935.869,19001081.25,13518765.76,6.33E-05,3254.627047,27079.14936,165315.2867,725666.3061,1657297.77,3011277.914,3207230.674,3818965.64,1745352.936,4639611.992,945125,103520,24570.0482,0.05398288697,2743238.762,856.6978285,0.01511364698,843.75,116.632901,1.003410335,14164570.03,1380568.999,3455913.265,112045.8225,127766.3923,0.4672231671,0.2013031469,3526399.65,659169.9453,1.93E+20,1.23E+23,0.04316050535,0.01,3672.700042,85094,19873,41164466,254307,195.0921265,1769.630761,1532.218613,-0.005759816913,0.5604069804,0.6317673039,0.4461778838,0.3797311751,0.2290910704,0.6153848674,278229,73422323.09,0.05498218669,1834600.023
2022-04-03,46440.88788,1421.482982,1.000978776,1.006029218,1.573727692,190116.9537,241116.9356,0.00257680244,1.19E-06,142.5813079,0.9557057201,86401.87669,0.4797184479,0.0006438170044,266106.4441,1.631119841,0.7987482004,2.29210808,1.003758271,-1053.948407,15551319.52,0.4228909137,4793370.449,19001950,13526139.64,9.43E-05,3255.898252,27086.5553,165376.1039,726136.2217,1657733.882,3013820.35,3205727.707,3807596.594,1756297.776,4638889.956,803707,92907,24578.06878,0.05610765593,2742182.825,879.185896,0.0118699538,868.75,286.6357882,1.000903346,14165892.14,1380546.2,3455482.708,111897.8152,128095.1049,0.466254651,0.201149066,3530057.278,659474.2143,1.96E+20,1.23E+23,0.04321822482,0.01,3675.407493,85043,19859,41199133,225425,2375.527153,2867.201234,1969.418472,0.003744198946,0.5637203983,0.6319224286,0.4461490065,0.3797884648,0.2291051111,0.6152881497,247959,133501774.9,0.06326998518,1834442.099
2022-04-04,46617.08558,1380.965154,1.001113906,1.007266417,1.050535539,191142.6209,242058.3138,0.002556539069,1.19E-06,141.8576922,1.079596905,69208.96997,0.4814517431,0.001064348861,267141.6409,1.653899688,0.803531997,2.30716119,1.011584747,776.9509332,15552229.12,0.4261713419,11629227.62,19002937.5,13516770.16,9.49E-05,3257.668309,27104.59778,165491.1528,726439.1978,1658626.994,3011258.738,3204241.308,3809976.584,1759044.719,4637467.586,983624,110978,24588.71927,0.05713291731,2742957.751,1000.05104,0.01255039947,987.5,225.15242,1.005236442,14159135.86,1382555.397,3461217.283,110595.9708,131622.9561,0.456595082,0.203561707,3531820.546,659650.4372,2.26E+20,1.23E+23,0.04327057797,0.01,3673.196093,84889,19851,41201910,274948,3357.41979,2579.532525,1384.274088,0.01145207791,0.5665669115,0.6319344688,0.4460779113,0.3798158207,0.2291065766,0.6152776565,293222,181216624.2,0.07734314704,1834721.115
2022-04-05,45581.29364,1366.380704,1.000448512,1.007588612,1.217535602,191143.4965,241789.4452,0.002568087021,1.16E-06,143.055892,0.9993980361,66023.26489,0.4694574577,0.0008831887748,261345.4682,1.575828281,0.7657606931,2.253305215,0.9905042986,299.4221459,15552953.37,0.4165095571,7869758.622,19003843.75,13519727.3,5.38E-05,3259.99164,27121.46536,165608.4763,726702.4145,1658708.709,3010893.585,3208278.123,3803428.612,1757874.84,4641938.578,948510,115107,24598.12868,0.053384753,2743255.326,917.1312418,0.01186443263,906.25,122.1441658,1.003257968,14162146.16,1383505.286,3458163.353,114678.4222,135720.307,0.4579832438,0.2085771494,3535586.263,661849.3366,2.04E+20,1.23E+23,0.04331219929,0.01,3660.790396,84521,19825,41254692,273285,2899.180781,3124.288707,1243.296063,-0.009586734215,0.5562074799,0.632025905,0.445980055,0.3797609408,0.2292209277,0.6152229952,297136,159070978.9,0.0632918387,1834532.265
2022-04-06,43200.53145,1338.890595,0.9981898529,0.9893417623,1.185114105,189766.6131,240894.2164,0.002468972268,1.10E-06,138.2756128,0.9969163339,66068.58732,0.4408302543,0.000668520569,248000.4714,1.40709,0.7309426434,2.139253694,0.9446058672,-9358.929227,15553530.25,0.3958848483,5163474.698,19004781.25,13519406.64,6.69E-05,3261.679223,27134.87788,165718.8767,726963.2301,1659294.435,3010572.087,3208716.976,3799156.974,1773016.329,4630916.83,920780,108820,24572.20553,0.04554385108,2733894.552,947.7908656,0.01085773873,937.5,135.5045947,0.9880029015,14175018.5,1380257.983,3449475.812,128791.5165,139150.676,0.4806690403,0.2205170048,3579948.282,662255.2517,2.16E+20,1.23E+23,0.04314675954,0.01,3627.822689,84081,19799,41280599,273490,2169.446164,2752.518128,219.5756499,-0.05864258811,0.5325472604,0.6343602808,0.4459893528,0.3797554604,0.2292499537,0.6151353564,285064,-511496537.8,0.071979067,1834364.101
2022-04-07,43526.58281,1224.013682,0.9988968875,0.9905139294,1.507407543,189148.2242,239920.5063,0.002400024778,1.11E-06,135.2576488,0.8933803582,77014.84486,0.4453256394,0.0005769169637,250213.7013,1.415246934,0.7463638511,2.127909898,0.9525540601,8865.80366,15554270.28,0.3963178062,4049218.599,19005643.75,13526194.02,6.55E-06,3263.651105,27150.99183,165869.3385,727350.9416,1659492.085,3011199.724,3206838.52,3781857.447,1784386.154,4638205.94,937791,111348,24559.08156,0.04483515819,2742758.295,872.5396813,0.0115062748,862.5,152.9794518,0.9883766433,14168568.93,1379170.046,3457875.823,160568.0557,138527.5376,0.5368452738,0.2421278429,3583069.43,662498.3806,1.93E+20,1.23E+23,0.04310420761,0.01,3611.098097,83776,19777,41306782,269266,2090.106294,2526.607025,199.7707844,-0.04980918342,0.5300552899,0.6345875351,0.4460609334,0.3797835223,0.2292591151,0.6150411587,286326,-270062273.6,0.08202653735,1833215.838
2022-04-08,42307.70715,1152.33824,0.9992994796,0.9979111277,1.185851612,189474.9152,240490.8409,0.002387373159,1.08E-06,133.9475689,0.8654005773,88403.73933,0.4295153436,0.0005828404936,243614.8272,1.319826033,0.7200998833,2.06321714,0.9263350901,-7386.770118,15555133.64,0.3846394562,4916584.796,19006481.25,13535287,5.12E-05,3265.598188,27169.15524,165979.8068,727599.3297,1659552.662,3011897.186,3208840.288,3794661.049,1776480.308,4631006.911,926711,108963,24552.01324,0.03687623956,2735369.792,848.9712869,0.01351198448,837.5,135.9546525,0.9968040439,14161968.85,1380572.404,3463911.041,159228.2343,141209.87,0.5299868161,0.2443416952,3593850.576,663688.9654,1.91E+20,1.23E+23,0.04310690967,0.01,3599.685599,83506,19751,41364794,266671,1183.483972,-477.6331862,-448.4409534,-0.07952296174,0.5153200404,0.6351347066,0.4460491768,0.3797629147,0.2293103117,0.6149630573,284471,-156596257.6,0.09510526345,1832928.299
2022-04-09,42772.6706,1121.47058,0.9994601737,0.9943340617,1.361070689,189307.8999,240226.5421,0.002336764881,1.09E-06,131.2721361,0.9693488001,95377.15664,0.4357907866,0.0002237935985,246826.9604,1.354184001,0.7347731099,2.079901224,0.9386632804,1260.116306,15556125.97,0.3888604143,2614564.252,19007437.5,13547465.38,4.73E-07,3267.110829,27178.46822,166039.9274,728002.3206,1659184.898,3012165.573,3206171.047,3796470.905,1776668.222,4632260.073,805907,90414,24548.88849,0.03624135979,2736628.48,964.4004687,0.008451332164,956.25,113.6453838,0.9926712407,14161442.55,1379925.023,3466040.969,156087.769,142692.3389,0.5224168707,0.2429223216,3599547.327,664329.5855,2.18E+20,1.23E+23,0.04316553548,0.01,3589.645931,83160,19700,41403783,232639,1238.836873,2529.444839,-499.0547232,-0.0653447524,0.5192079372,0.6354665725,0.4460908438,0.3797505986,0.2293305753,0.6148147333,242194,-76531041.52,0.1055115309,1832987.858
2022-04-10,42268.73303,1103.073474,0.9999914029,1.000348511,1.386440254,188361.1144,238873.6331,0.002348776348,1.07E-06,132.9745764,0.8939871812,98767.24423,0.4290450801,0.0003674640739,244612.1469,1.320754347,0.7168377647,2.055673143,0.930010905,2749.328336,15556925.48,0.3843947536,2544775.344,19008312.5,13558637.41,2.37E-05,3268.304907,27184.75166,166113.1498,728210.3893,1659473.5,3012002.386,3209515.903,3798647.462,1768966.589,4634901.109,749308,84715,24549.66064,0.03756154441,2739376.575,881.8296956,0.007744914482,875,113.1088636,0.9985683527,14170777.36,1379926.826,3457579.356,154369.8683,143874.4277,0.5175953751,0.242834944,3627280.177,664942.66,1.99E+20,1.23E+23,0.04319119266,0.01,3576.360326,82803,19664,41436407,216306,1133.28438,2582.814055,-246.3142733,-0.07525620894,0.5135413412,0.6370028236,0.446176827,0.3797365383,0.2293562508,0.6146813124,228199,-1248071.914,0.09770429906,1832969.569
2022-04-11,39506.75337,1012.385328,0.9969877051,0.9838564033,1.415710989,188465.9229,238818.2967,0.002261843646,1.00E-06,128.3657991,0.8455379554,99620.65834,0.3900762489,0.0004652323337,229390.8987,1.124900209,0.6552231335,1.925315713,0.875678102,758.017616,15557600.79,0.3599818024,5709647.775,19009168.75,13562448.72,-2.47E-05,3271.817944,27199.79746,166212.8104,728284.2082,1659460.727,3012594.243,3201813.826,3802039.238,1775201.117,4633062.01,979097,113844,24512.89442,0.03222166922,2740132.794,866.7572807,0.01212251795,856.25,150.4809876,0.9810449891,14167512.73,1381587.804,3460039.263,148341.6646,143503.719,0.5082885423,0.237223374,3635497.554,665297.7376,1.95E+20,1.23E+23,0.04172806498,0.01,3433.593827,82285,19630,41432887,276486,-83.60295778,1838.298198,-1110.630389,-0.1419721444,0.4806046649,0.6373529557,0.4461032697,0.3797616951,0.2293741069,0.6146071901,295228,-713209626.1,0.1038967133,1832409.632
2022-04-12,40168.55633,1028.837414,1.002061851,1.007575791,1.652826843,187758.5554,237863.8385,0.002187627342,1.02E-06,124.31663,0.9147627034,98668.32115,0.3995533729,0.002194735822,234196.815,1.163295949,0.6763870724,1.945263909,0.8921109407,-6761.805445,15558282.63,0.3650870264,5163788.81,19010125,13566284.89,-5.58E-05,3273.56352,27215.39377,166344.7747,728778.2744,1659572.811,3012352.893,3204026.019,3817600.972,1765654.248,4625277.095,994144,109861,24535.41865,0.02777268205,2733369.038,966.9645758,0.0110806291,956.25,141.1919499,0.9938521072,14173698.1,1378615.925,3457782.016,142580.3754,141862.0885,0.5012626226,0.2339181279,3615042.058,665546.8521,2.15E+20,1.23E+23,0.04142779786,0.01,3389.953844,81828,19579,41408075,278686,1060.323957,2361.144134,-1088.252327,-0.1209368189,0.4859309345,0.6362462498,0.4460822157,0.3797812642,0.2293904274,0.6147476728,286147,413441633.5,0.08922671433,1831768.26
2022-04-13,41161.49874,990.5492149,1.000401433,0.9986839409,0.9816541088,188326.0281,237940.6364,0.002212543074,1.04E-06,125.8549648,0.8508792421,103927.1592,0.4139099599,0.001110678568,240567.1692,1.23393919,0.6965484359,1.987557027,0.9150724723,-2252.713292,15560597.86,0.3737252923,6460645.783,19011000,13574906.49,1.64E-05,3275.620179,27227.57189,166440.4002,729121.2514,1659694.14,3013280.513,3203563.557,3805681.995,1778822.797,4623863.201,944515,111533,24540.57329,0.02630435933,2731114.045,886.8627612,0.01337609569,875,117.3716472,0.9988474755,14178512.01,1378145.976,3454313.063,133851.0458,139255.1633,0.490106198,0.2243046328,3618608.781,665618.2233,2.00E+20,1.23E+23,0.04140365941,0.01,3373.652976,81482,19518,41431492,276828,890.5222013,1267.099588,-644.7743066,-0.09280961925,0.4968697821,0.6366187427,0.4462758475,0.3797702174,0.2293944183,0.6146833774,287619,83988744.9,0.09333704621,1832001.365
2022-04-14,39919.9721,1022.983069,1.001617265,1.007412508,2.424110449,194937.6168,239409.1848,0.002221952058,1.01E-06,125.977113,0.8438725793,105605.6595,0.3951800305,0.002428693577,234674.9411,1.144278693,0.6711454969,1.925278226,0.8934588174,-17372.24644,15560742.07,0.3630280655,36336777.63,19011862.5,13581600.69,-1.82E-05,3277.240076,27242.02223,166557.8981,729551.4199,1660098.282,3011664.191,3206554.091,3822922.824,1777470.941,4606494.636,913399,105787,24560.23884,0.0257696974,2713739.671,873.561241,0.01266223871,862.5,118.0430433,0.9919884624,14206624.65,1370803.324,3434405.571,136839.8453,145336.2101,0.4849449223,0.230690345,3646499.878,665222.7378,1.95E+20,1.21E+23,0.04143652784,0.01,3351.717864,80888,19412,41472670,265399,-65.89394898,2190.24731,-1521.585179,-0.1192457677,0.4805945516,0.637015743,0.4452144464,0.3786009511,0.2294009864,0.6150936421,276786,359905245.9,0.08971089442,1831792.089
2022-04-15,40546.28462,984.7008993,1.000098615,0.9996840031,1.161568207,194966.8242,239682.3278,0.002192380527,1.03E-06,124.1719107,0.834645269,122853.4236,0.404477436,0.0004621178442,239751.4733,1.172065001,0.689972931,1.95199975,0.908165954,-4058.333961,15561546.99,0.368177107,2568159.445,19012725,13593062.84,4.01E-05,3278.995231,27261.39497,166659.3878,729841.3384,1660393.236,3011263.332,3210739.427,3821383.666,1777557.023,4604443.245,891111,99807,24561.69005,0.02541960371,2709679.612,996.3631549,0.008792280745,987.5,114.426926,0.9990075727,14209701.1,1370863.809,3432256.136,130511.6552,140679.3155,0.4812536895,0.2236957331,3659552.616,665904.9007,2.28E+20,1.21E+23,0.04248967096,0.01,3591.354458,84523,19772,41537795,216079,-670.2004326,1780.437675,-1628.486321,-0.1011203355,0.4877048525,0.637828131,0.4453502744,0.3786205497,0.2294391722,0.614943801,263744,19162944.14,0.09511635192,1831950.838
2022-04-16,40424.48329,987.1506238,0.9995754526,0.9976704822,1.107092951,194693.2117,239205.9037,0.002197777898,1.02E-06,124.4524429,0.814012532,155898.7106,0.4027363564,0.0001718891204,239455.8737,1.178522501,0.6827188192,1.890503885,0.9232211096,974.4910999,15561869.89,0.3676233417,1683347.045,19013687.5,13605356.05,2.78E-05,3279.825141,27268.65376,166725.8507,730066.7966,1660534.503,3011953.491,3208136.834,3822044.52,1778592.542,4605055.528,796255,86330,24559.88001,0.02857406899,2710652.721,843.9269366,0.00761551311,837.5,116.2404048,0.997370829,14209021.7,1371013.774,3433623.068,131443.082,141613.8261,0.4813761459,0.2247131305,3670425.478,669878.735,1.88E+20,1.21E+23,0.04310843697,0.01,3610.288488,83749,18631,41606013,225352,-731.1750882,1915.636451,-1705.087462,-0.08316414083,0.4710404944,0.6385082837,0.4454670613,0.3786797784,0.2296651358,0.6148050578,235260,-54718951.06,0.09871136469,1832543.761
2022-04-17,39722.81541,970.2260752,0.9997255931,0.9988792238,1.305118637,193742.2182,237960.5456,0.002189786213,1.00E-06,124.9131366,1.000142186,158644.9054,0.3922141624,0.0001853407592,236242.174,1.125612375,0.6558319404,1.855203881,0.9083292192,664.7348475,15562700.17,0.3628489388,1434447.953,19014718.75,13617015.72,-3.13E-05,3280.408447,27269.61393,166766.369,730346.237,1660706.077,3012365.003,3205254.222,3814477.689,1788542.626,4605681.55,749143,77241,24558.79097,0.0250510739,2711316.104,1036.591647,0.005153087173,1031.25,155.9355502,0.9971980216,14209815.13,1370182.284,3434692.377,135525.626,144240.4875,0.4844247371,0.2301024018,3675606.129,669963.2044,2.31E+20,1.21E+23,0.04369934965,0.01,3629.667982,83060,17819,41649026,207159,-2031.181824,2231.557836,-2245.116465,-0.1009224176,0.4609756857,0.6388143019,0.4455110942,0.3787189823,0.2296676679,0.6146260433,221083,-36952195.73,0.1039336179,1832674.677
2022-04-18,40830.99198,946.0306492,0.9994470279,0.9948221889,1.012765174,193276.7723,237435.8283,0.002151627614,1.03E-06,123.0924465,0.8000950584,161058.8425,0.4088486527,0.0009120492987,243315.7872,1.208979062,0.7001799027,1.906464452,0.935407527,-1729.693858,15563024.36,0.3732990965,2952710.237,19015556.25,13625052.02,3.98E-05,3281.220534,27281.39218,166834.6196,730600.9348,1660567.509,3012176.419,3192785.83,3815852.059,1801192.917,4604954.393,927618,98320,24553.21496,0.02754894698,2709584.57,846.0163209,0.01006637902,837.5,113.669873,0.9947484766,14210486.15,1370074.503,3434966.645,127891.457,136514.5188,0.4836935194,0.218195587,3683115.085,669795.0622,1.91E+20,1.21E+23,0.04436645694,0.01,3638.4044,82008,17048,41614452,246287,-1088.661768,1486.71504,-1740.793513,-0.06905276165,0.4754688454,0.6392138939,0.4455243148,0.3788444162,0.2296760006,0.6145133023,263227,-118695909.8,0.1269309252,1832691.776
2022-04-19,41502.28248,952.3130942,1.000804833,1.002907676,1.192243342,192194.6266,236590.7012,0.002222645869,1.05E-06,127.1394833,0.7666203979,161414.7053,0.418181436,0.0008835708373,247536.2179,1.256350825,0.7166597716,1.931451328,0.9524977663,-3779.216843,15564896.49,0.3798836625,4282579.243,19016331.25,13634034.69,3.49E-05,3282.988292,27295.2267,166922.3054,730950.2381,1660816.649,3012383.546,3195420.128,3813781.43,1801780.459,4603669.326,945350,110185,24562.5136,0.03347693705,2705803.612,784.3697703,0.01194560357,775,145.8637375,1.001541257,14212350.84,1371525.109,3432426.35,125361.1382,139759.0807,0.4728463892,0.2187147151,3691559.883,669188.4912,1.71E+20,1.21E+23,0.04451090083,0.01,3655.101643,82117,17063,41663282,273044,-420.3293528,1723.812415,-1060.11699,-0.04987122846,0.4822546209,0.6396546063,0.4455288396,0.3788659727,0.2296808564,0.6144658563,290034,164016942.8,0.1244820194,1833575.87
2022-04-20,41374.3782,959.5268013,1.00071109,1.003261812,1.359635954,191508.8134,236042.8859,0.002240706317,1.04E-06,128.0346193,0.9978963106,158923.7409,0.4161984439,0.0008810028331,247065.5314,1.247748837,0.7134279608,1.922294539,0.9516363407,-5140.305609,15565692.48,0.3796803956,5857198.633,19017331.25,13638149.3,1.79E-05,3284.836305,27307.77251,167003.9647,731288.5734,1660864.15,3011364.529,3194124.293,3813671.867,1808026.642,4600365.668,969122,109160,24569.98148,0.03259505917,2700661.408,1008.896209,0.008817764453,1000,93.08624642,1.001928283,14214617.92,1371141.887,3431542.491,123738.9235,137843.0457,0.4730407218,0.2176766121,3697082.691,669662.4808,2.26E+20,1.21E+23,0.04479276092,0.01,3679.366968,82142,17059,41685493,285495,-674.4473291,2110.423654,-1113.287497,-0.05082157669,0.4797883573,0.6399206232,0.4455146552,0.3788985956,0.2297047871,0.6143645356,290203,125147324.4,0.1003114424,1833006.694
